hour,temperature_C,temp_layer2,temp_layer5,temp_layer10,h_ML,Q_flux,salinity
13643,-1.6621258,-1.6614789,-1.6606531,-1.6595979,18.722546,-0.6583778858184814,34.1673
13644,-1.6624194,-1.6617779,-1.6609503,-1.6598748,18.45815,-1.1743440628051758,34.167187
13645,-1.6627814,-1.6621171,-1.6612706,-1.6601648,18.201954,-1.6903102397918701,34.167065
13646,-1.6631677,-1.6624811,-1.6616111,-1.6604452,17.895363,-2.2062764167785645,34.166946
13647,-1.6635745,-1.6628644,-1.6619675,-1.6607393,17.597612,-2.722242593765259,34.166832
13648,-1.6640002,-1.6632652,-1.662338,-1.661047,17.340742,-3.238208770751953,34.166714
13649,-1.6644396,-1.6636802,-1.6627212,-1.6613683,17.115002,-3.7541749477386475,34.1666
13650,-1.6648945,-1.6641103,-1.6631187,-1.6617049,16.91185,-4.270141124725342,34.166485
13651,-1.6653666,-1.6645578,-1.6635333,-1.6620513,16.727865,-4.786107301712036,34.16637
13652,-1.6658522,-1.6650184,-1.6639589,-1.6624022,16.554464,-5.3020734786987305,34.16626
13653,-1.6663567,-1.6654966,-1.6643976,-1.6627512,16.379192,-5.818039655685425,34.166145
13654,-1.6668804,-1.6659927,-1.6648557,-1.6631279,16.187756,-6.334005832672119,34.166035
13655,-1.6674267,-1.6665093,-1.6653347,-1.6634967,15.927329,-6.8499720096588135,34.16592
13656,-1.6679899,-1.6670438,-1.6658322,-1.6638817,15.661305,-7.365938186645508,34.165806
13657,-1.6685693,-1.6675943,-1.6663429,-1.6642767,15.410752,-6.93811821937561,34.16569
13658,-1.6691638,-1.6681588,-1.6668636,-1.6646749,15.197504,-6.510298252105713,34.16558
13659,-1.6697977,-1.6687542,-1.6674106,-1.6650678,15.001416,-6.082478284835815,34.165466
13660,-1.6704352,-1.6693584,-1.667964,-1.6654785,14.818078,-5.654658317565918,34.16535
13661,-1.6710663,-1.6699622,-1.6685147,-1.6658967,14.644982,-5.2268383502960205,34.16525
13662,-1.6717399,-1.6705997,-1.6691028,-1.6663393,14.479291,-4.799018383026123,34.16514
13663,-1.6724262,-1.6712507,-1.6697009,-1.6667863,14.341546,-4.371198415756226,34.165028
13664,-1.6731322,-1.6719209,-1.6703185,-1.6672268,14.19561,-3.943378448486328,34.16492
13665,-1.6738604,-1.6726137,-1.6709613,-1.6676524,13.984374,-3.5155584812164307,34.164814
13666,-1.6746088,-1.673327,-1.6716253,-1.6680931,13.780743,-3.087738513946533,34.16471
13667,-1.6754048,-1.6740777,-1.6723199,-1.668508,13.555205,-2.6599185466766357,34.1646
13668,-1.6762117,-1.6748418,-1.6730165,-1.6689475,13.334348,-2.2320985794067383,34.164494
13669,-1.6770324,-1.6756176,-1.6737123,-1.6694214,13.104921,-1.8042786121368408,34.164383
13670,-1.6779065,-1.6764371,-1.6744558,-1.6698647,12.885077,-1.3764586448669434,34.16427
13671,-1.6788169,-1.6772913,-1.6752245,-1.6702969,12.699295,-0.9486386775970459,34.16415
13672,-1.6797583,-1.6781768,-1.6760234,-1.6706998,12.521083,-0.5208187103271484,34.164032
13673,-1.6807346,-1.6790967,-1.6768552,-1.6710702,12.356697,-0.09299874305725098,34.16391
13674,-1.6817384,-1.6800429,-1.6777052,-1.6714486,12.198638,0.3348212242126465,34.163788
13675,-1.6828121,-1.6810492,-1.6786184,-1.6717615,11.955518,0.762641191482544,34.16366
13676,-1.6839074,-1.6820868,-1.6795709,-1.6720768,11.706759,1.1904611587524414,34.16353
13677,-1.685013,-1.6831387,-1.6805205,-1.6724281,11.442563,1.6182811260223389,34.1634
13678,-1.6861643,-1.6842282,-1.681514,-1.6726421,11.22677,2.0461010932922363,34.16327
13679,-1.6873224,-1.6853269,-1.682507,-1.6728394,11.070133,2.473921060562134,34.163143
13680,-1.6885216,-1.6864668,-1.6835494,-1.6729779,10.947295,2.9017410278320312,34.163013
13681,-1.689747,-1.6876336,-1.684615,-1.6731025,10.854105,2.715988874435425,34.162884
13682,-1.6909912,-1.6888244,-1.6857111,-1.6732087,10.7817135,2.5302367210388184,34.162754
13683,-1.6922556,-1.6900375,-1.6868337,-1.6733037,10.735156,2.344484567642212,34.16263
13684,-1.693535,-1.6912687,-1.6879795,-1.6733881,10.709864,2.1587324142456055,34.1625
13685,-1.6948212,-1.6925132,-1.6891475,-1.6734576,10.70557,1.972980260848999,34.162373
13686,-1.6961162,-1.6937698,-1.6903367,-1.6735194,10.724555,1.7872281074523926,34.16225
13687,-1.697397,-1.6950209,-1.6915047,-1.6736805,10.765839,1.6014759540557861,34.162132
13688,-1.6986778,-1.6962832,-1.692734,-1.6737394,10.816219,1.4157238006591797,34.162018
13689,-1.6999545,-1.6975385,-1.6939533,-1.6738036,10.914592,1.2299716472625732,34.161903
13690,-1.7012261,-1.6987935,-1.6951858,-1.6738712,11.036849,1.0442194938659668,34.161793
13691,-1.7024937,-1.7000396,-1.6964016,-1.673962,11.193126,0.8584673404693604,34.161686
13692,-1.70377,-1.701304,-1.6976535,-1.6740369,11.298753,0.6727151870727539,34.16158
13693,-1.7050964,-1.7026092,-1.6989427,-1.674112,11.349334,0.48696303367614746,34.161472
13694,-1.706452,-1.7039427,-1.7002517,-1.6741886,11.391024,0.301210880279541,34.16136
13695,-1.7078218,-1.705292,-1.7015761,-1.6742667,11.428693,0.11545872688293457,34.161255
13696,-1.7092066,-1.7066572,-1.7029154,-1.6743462,11.471624,-0.07029342651367188,34.161144
13697,-1.7105962,-1.7080286,-1.7042576,-1.674427,11.519744,-0.2560455799102783,34.16104
13698,-1.7119882,-1.7094029,-1.7056009,-1.6745092,11.572415,-0.44179773330688477,34.160934
13699,-1.71338,-1.710777,-1.706941,-1.674592,11.631741,-0.6275498867034912,34.160835
13700,-1.7147694,-1.7121489,-1.7082766,-1.674676,11.698627,-0.8133020401000977,34.160736
13701,-1.7161635,-1.7135259,-1.709616,-1.674761,11.775394,-0.9990541934967041,34.16064
13702,-1.717555,-1.7149005,-1.710945,-1.6748476,11.862072,-1.1848063468933105,34.160545
13703,-1.7189432,-1.7162713,-1.7122668,-1.6749359,11.958757,-1.370558500289917,34.160454
13704,-1.7203263,-1.7176379,-1.7135919,-1.6750262,12.086076,-1.5563106536865234,34.160366
13705,-1.7217144,-1.7190107,-1.7149422,-1.6751184,12.141238,-3.486754337946574,34.16028
13706,-1.7231034,-1.7203844,-1.7162927,-1.6752125,12.178333,-5.417198022206625,34.160194
13707,-1.7244925,-1.7217582,-1.7176439,-1.6753087,12.215496,-7.347641706466675,34.16011
13708,-1.7258757,-1.7231265,-1.7189897,-1.6754069,12.254625,-9.278085390726726,34.160034
13709,-1.7272505,-1.7244866,-1.7203302,-1.6755071,12.298183,-11.208529074986776,34.159958
13710,-1.7286192,-1.7258413,-1.7216703,-1.6756094,12.349098,-13.138972759246826,34.15988
13711,-1.7299811,-1.7271899,-1.7230034,-1.6757137,12.40728,-15.069416443506878,34.159813
13712,-1.7313256,-1.7285213,-1.7243136,-1.67582,12.4721575,-16.99986012776693,34.159744
13713,-1.7326763,-1.7298595,-1.7256452,-1.6759286,12.547754,-18.930303812026978,34.15968
13714,-1.7340131,-1.7311865,-1.7269546,-1.6760397,12.632381,-20.86074749628703,34.15962
13715,-1.7353408,-1.7325041,-1.7282563,-1.6761537,12.720014,-22.79119118054708,34.159557
13716,-1.7366133,-1.733783,-1.7295333,-1.6762713,12.927193,-24.72163486480713,34.159504
13717,-1.7378029,-1.7349967,-1.7307625,-1.6763943,13.322201,-26.65207854906718,34.159466
13718,-1.7388937,-1.7361139,-1.7318717,-1.676525,13.914423,-28.582522233327232,34.15944
13719,-1.7399963,-1.7372056,-1.73301,-1.6766688,14.279139,-30.51296591758728,34.159412
13720,-1.7410711,-1.7382936,-1.7341689,-1.676831,14.535872,-32.443409601847335,34.159393
13721,-1.7421176,-1.7393591,-1.7353075,-1.6770183,14.892386,-34.373853286107384,34.159378
13722,-1.7431655,-1.7404288,-1.7364522,-1.6772319,15.443501,-36.30429697036743,34.15937
13723,-1.7441928,-1.7414877,-1.7375678,-1.6774753,16.088877,-38.23474065462749,34.159363
13724,-1.7451999,-1.7425544,-1.7387133,-1.6777711,16.148893,-40.165184338887535,34.15936
13725,-1.7462462,-1.7436119,-1.7398014,-1.6781358,16.187159,-42.09562802314758,34.15936
13726,-1.747264,-1.7446336,-1.7408175,-1.6785852,16.231882,-44.02607170740764,34.159367
13727,-1.7482305,-1.7455981,-1.7417585,-1.6791512,16.299528,-45.956515391667686,34.159378
13728,-1.749167,-1.7465,-1.7426208,-1.679971,16.411335,-47.886959075927734,34.159397
13729,-1.7500249,-1.7473267,-1.7433971,-1.6814493,16.614437,-47.53639507293701,34.159428
13730,-1.7508088,-1.7481003,-1.744167,-1.6834569,17.026161,-47.18583106994629,34.15946
13731,-1.7514838,-1.7487762,-1.7448387,-1.6863873,18.00619,-46.835267066955566,34.1595
13732,-1.7521244,-1.7494887,-1.7456703,-1.691591,18.211086,-46.484703063964844,34.159542
13733,-1.7528867,-1.7502649,-1.746524,-1.6979096,18.262827,-46.13413906097412,34.159584
13734,-1.7536668,-1.7510502,-1.7473285,-1.7050016,18.314194,-45.7835750579834,34.159626
13735,-1.7544072,-1.7517856,-1.7480372,-1.7130798,18.38761,-45.433011054992676,34.159676
13736,-1.7550784,-1.7524471,-1.7486575,-1.7217932,18.509235,-45.08244705200195,34.159733
13737,-1.7557298,-1.7530471,-1.7492094,-1.7303977,18.749962,-44.73188304901123,34.159798
13738,-1.7562989,-1.7535938,-1.7497362,-1.7381614,19.303452,-44.38131904602051,34.159863
13739,-1.756783,-1.7540907,-1.7502514,-1.7445407,20.228703,-44.030755043029785,34.159935
13740,-1.7572521,-1.7546111,-1.750842,-1.7455975,20.341772,-43.68019104003906,34.16
13741,-1.7578449,-1.7552085,-1.7514824,-1.7463759,20.378952,-43.32962703704834,34.16006
13742,-1.7584527,-1.7558179,-1.7520955,-1.746918,20.428537,-42.97906303405762,34.16012
13743,-1.759036,-1.7563988,-1.7526611,-1.7473848,20.50092,-42.628499031066895,34.16018
13744,-1.759578,-1.756937,-1.7531793,-1.747826,20.62622,-42.27793502807617,34.160236
13745,-1.7600977,-1.757457,-1.7536995,-1.7484318,20.880276,-41.92737102508545,34.160294
13746,-1.7606428,-1.7579825,-1.7542443,-1.7491738,21.491661,-41.57680702209473,34.160347
13747,-1.7611189,-1.7584918,-1.7547821,-1.7498412,22.321413,-41.226243019104004,34.1604
13748,-1.7616616,-1.7590474,-1.755392,-1.750722,22.399796,-40.87567901611328,34.16045
13749,-1.7622497,-1.7596477,-1.7560301,-1.7514355,22.424128,-40.52511501312256,34.160496
13750,-1.7628427,-1.7602482,-1.7566421,-1.7520015,22.453957,-40.174551010131836,34.16054
13751,-1.7634082,-1.7608165,-1.7572007,-1.7524457,22.494442,-39.82398700714111,34.16059
13752,-1.7639266,-1.761335,-1.7576995,-1.7528179,22.557106,-39.47342300415039,34.160637
13753,-1.7643813,-1.7617896,-1.7581333,-1.7531629,22.668673,-38.51756660143534,34.16069
13754,-1.7647947,-1.7622073,-1.7585535,-1.7536516,22.901415,-37.5617101987203,34.160744
13755,-1.7652243,-1.7626369,-1.7590145,-1.7543052,23.457628,-36.60585379600525,34.160793
13756,-1.7656323,-1.7630684,-1.7594756,-1.7548373,24.426672,-35.6499973932902,34.16084
13757,-1.766062,-1.7635134,-1.7599641,-1.7554976,24.51131,-34.69414099057516,34.160885
13758,-1.7665466,-1.7640153,-1.7605149,-1.7561879,24.531256,-33.73828458786011,34.16093
13759,-1.7670354,-1.7645173,-1.7610402,-1.7567011,24.560087,-32.78242818514506,34.160973
13760,-1.7675129,-1.7650046,-1.7615364,-1.7571563,24.592524,-31.826571782430012,34.161015
13761,-1.7679386,-1.7654355,-1.7619553,-1.7574522,24.643682,-30.870715379714966,34.16106
13762,-1.7683122,-1.7658134,-1.7623215,-1.75774,24.72705,-29.914858976999916,34.16111
13763,-1.7686331,-1.766141,-1.7626495,-1.7580733,24.899477,-28.95900257428487,34.16116
13764,-1.7689447,-1.7664648,-1.7630001,-1.7585627,25.268602,-28.003146171569824,34.161205
13765,-1.7692761,-1.7668145,-1.7633893,-1.7590904,26.084795,-27.047289768854775,34.161247
13766,-1.7696228,-1.7671831,-1.7637982,-1.7595935,26.629887,-26.09143336613973,34.161285
13767,-1.7699889,-1.7675743,-1.7642355,-1.7601362,26.672752,-25.135576963424683,34.16132
13768,-1.7703708,-1.7679828,-1.7646874,-1.7606529,26.683323,-24.179720560709633,34.161354
13769,-1.770752,-1.7683909,-1.7651331,-1.7611284,26.696169,-23.223864157994587,34.161385
13770,-1.771117,-1.7687832,-1.7655575,-1.7615557,26.712297,-22.26800775527954,34.161415
13771,-1.7714534,-1.769147,-1.7659492,-1.7619293,26.733793,-21.31215135256449,34.161446
13772,-1.771751,-1.769473,-1.7663009,-1.7622526,26.765259,-20.356294949849445,34.161472
13773,-1.7720071,-1.7697589,-1.7666157,-1.7625554,26.817656,-19.4004385471344,34.161503
13774,-1.7722135,-1.7699975,-1.7668881,-1.7628436,26.918047,-18.44458214441935,34.161533
13775,-1.7723837,-1.7702042,-1.7671454,-1.7631992,27.120495,-17.488725741704304,34.161564
13776,-1.7725611,-1.7704238,-1.7674367,-1.7636529,27.524454,-16.532869338989258,34.16159
13777,-1.772751,-1.7706587,-1.7677476,-1.7640973,28.14852,-17.022488832473755,34.161617
13778,-1.7729342,-1.770885,-1.7680357,-1.7644297,28.828186,-17.512108325958252,34.16164
13779,-1.773103,-1.7710968,-1.7683078,-1.7647637,28.861061,-18.00172781944275,34.161663
13780,-1.7732563,-1.7712929,-1.7685622,-1.7650645,28.86311,-18.491347312927246,34.161686
13781,-1.7733845,-1.7714634,-1.7687864,-1.7653158,28.865034,-18.980966806411743,34.16171
13782,-1.7734779,-1.771598,-1.76897,-1.7655095,28.867826,-19.47058629989624,34.16173
13783,-1.7735288,-1.7716892,-1.7691059,-1.7656454,28.87228,-19.960205793380737,34.16176
13784,-1.7735333,-1.7717333,-1.7691939,-1.765739,28.881428,-20.449825286865234,34.161785
13785,-1.773484,-1.7717234,-1.7692276,-1.7657887,28.904806,-20.93944478034973,34.16181
13786,-1.7734003,-1.7716813,-1.7692407,-1.7658828,28.96045,-21.42906427383423,34.16184
13787,-1.773293,-1.7716178,-1.7692422,-1.7660034,29.101006,-21.918683767318726,34.16187
13788,-1.7732699,-1.7716134,-1.769287,-1.7661767,29.262625,-22.408303260803223,34.161896
13789,-1.7733693,-1.771701,-1.7693874,-1.7663594,29.35246,-22.89792275428772,34.161922
13790,-1.773536,-1.7718488,-1.7695276,-1.766535,29.379023,-23.387542247772217,34.161945
13791,-1.7737461,-1.7720356,-1.7696925,-1.766699,29.36741,-23.877161741256714,34.161972
13792,-1.7739849,-1.7722478,-1.7698731,-1.7668562,29.343506,-24.36678123474121,34.162
13793,-1.7742441,-1.7724781,-1.7700653,-1.7670138,29.330482,-24.856400728225708,34.162025
13794,-1.7745196,-1.7727231,-1.7702688,-1.7671791,29.340986,-25.346020221710205,34.16205
13795,-1.7748098,-1.7729818,-1.7704839,-1.7673565,29.38316,-25.835639715194702,34.162075
13796,-1.7751135,-1.7732526,-1.770709,-1.7675437,29.464788,-26.3252592086792,34.1621
13797,-1.7754306,-1.7735358,-1.7709458,-1.7677467,29.587585,-26.814878702163696,34.16213
13798,-1.7757616,-1.7738322,-1.771195,-1.767968,29.79068,-27.304498195648193,34.162155
13799,-1.7761074,-1.7741424,-1.7714573,-1.768207,30.13439,-27.79411768913269,34.16218
13800,-1.7764679,-1.7744658,-1.7717307,-1.7684526,30.752474,-28.283737182617188,34.16221
13801,-1.776829,-1.7747879,-1.7719984,-1.76869,31.325142,-28.771748224894207,34.162235
13802,-1.777214,-1.7751343,-1.7722985,-1.7690091,31.769735,-29.259759267171223,34.162262
13803,-1.7776372,-1.775519,-1.7726413,-1.7693791,32.30864,-29.747770309448242,34.162285
13804,-1.7780948,-1.7759361,-1.7730114,-1.7697483,33.095207,-30.23578135172526,34.16231
13805,-1.7785786,-1.7763768,-1.773397,-1.7701104,33.545425,-30.723792394002277,34.162334
13806,-1.779087,-1.7768393,-1.7737999,-1.7704904,33.57417,-31.211803436279297,34.162357
13807,-1.77962,-1.7773241,-1.7742211,-1.770883,33.584743,-31.699814478556316,34.16238
13808,-1.7801753,-1.7778285,-1.7746567,-1.7712826,33.596733,-32.187825520833336,34.162403
13809,-1.7807504,-1.7783495,-1.7751036,-1.7716858,33.610718,-32.67583656311035,34.162426
13810,-1.7813432,-1.7788851,-1.7755591,-1.7720909,33.626762,-33.16384760538737,34.162453
13811,-1.7819523,-1.7794335,-1.7760212,-1.7724961,33.645283,-33.65185864766439,34.162476
13812,-1.7825509,-1.7799804,-1.7764884,-1.7729023,33.66655,-34.139869689941406,34.1625
13813,-1.7831248,-1.7805151,-1.7769566,-1.7733091,33.68865,-34.62788073221842,34.16252
13814,-1.7836894,-1.7810415,-1.7774209,-1.7737126,33.713722,-35.115891774495445,34.162544
13815,-1.7842478,-1.7815617,-1.7778798,-1.7741102,33.743847,-35.60390281677246,34.162567
13816,-1.784801,-1.7820762,-1.7783322,-1.7744988,33.781784,-36.09191385904948,34.162586
13817,-1.7853491,-1.7825848,-1.778777,-1.7748768,33.83153,-36.5799249013265,34.16261
13818,-1.7858915,-1.7830868,-1.7792132,-1.7752432,33.900505,-37.067935943603516,34.162632
13819,-1.7864273,-1.7835813,-1.77964,-1.7755973,34.002487,-37.55594698588054,34.16265
13820,-1.7869552,-1.784067,-1.7800564,-1.7759398,34.166504,-38.043958028157554,34.162674
13821,-1.7874738,-1.7845427,-1.7804611,-1.77627,34.464138,-38.53196907043457,34.162697
13822,-1.7879812,-1.7850063,-1.7808524,-1.7765864,35.125214,-39.01998011271159,34.16272
13823,-1.788472,-1.7854532,-1.7812289,-1.7769053,36.051723,-39.50799115498861,34.162743
13824,-1.7889633,-1.7859029,-1.7816232,-1.777315,36.105988,-39.996002197265625,34.16277
13825,-1.7894762,-1.7863767,-1.7820541,-1.7777828,36.113804,-40.38911294937134,34.16279
13826,-1.7900156,-1.7868783,-1.7825165,-1.778274,36.120243,-40.78222370147705,34.16281
13827,-1.7905805,-1.7874053,-1.7830024,-1.7787727,36.12681,-41.175334453582764,34.16283
13828,-1.7911675,-1.787953,-1.7835048,-1.7792727,36.13375,-41.56844520568848,34.16285
13829,-1.7917722,-1.7885175,-1.7840192,-1.779772,36.14123,-41.96155595779419,34.16287
13830,-1.7923907,-1.7890944,-1.784542,-1.7802703,36.149384,-42.3546667098999,34.162888
13831,-1.7930195,-1.7896808,-1.7850709,-1.7807676,36.158356,-42.747777462005615,34.162907
13832,-1.7936556,-1.7902739,-1.785604,-1.7812637,36.16831,-43.14088821411133,34.162926
13833,-1.7942964,-1.7908715,-1.78614,-1.781759,36.179432,-43.53399896621704,34.162945
13834,-1.7949398,-1.7914715,-1.7866775,-1.782253,36.191956,-43.927109718322754,34.16296
13835,-1.795584,-1.7920723,-1.7872155,-1.7827456,36.206085,-44.32022047042847,34.16298
13836,-1.7962539,-1.7926832,-1.7877499,-1.783234,36.22131,-44.71333122253418,34.163
13837,-1.7969593,-1.7933106,-1.7882808,-1.7837167,36.237408,-45.10644197463989,34.163017
13838,-1.7976795,-1.7939487,-1.7888129,-1.784195,36.25616,-45.499552726745605,34.163033
13839,-1.7984078,-1.7945931,-1.7893467,-1.7846694,36.2782,-45.89266347885132,34.16305
13840,-1.7991385,-1.7952405,-1.789882,-1.7851402,36.304382,-46.28577423095703,34.163067
13841,-1.7998663,-1.7958875,-1.7904174,-1.7856069,36.33594,-46.678884983062744,34.163086
13842,-1.800585,-1.7965301,-1.7909518,-1.786069,36.37465,-47.07199573516846,34.163105
13843,-1.8012881,-1.797164,-1.7914836,-1.7865256,36.423176,-47.46510648727417,34.16312
13844,-1.8019689,-1.7977846,-1.7920108,-1.7869753,36.48579,-47.85821723937988,34.16314
13845,-1.8026205,-1.7983872,-1.7925305,-1.787416,36.56972,-48.251327991485596,34.163155
13846,-1.8032361,-1.7989665,-1.79304,-1.7878444,36.688255,-48.64443874359131,34.163174
13847,-1.8038093,-1.7995174,-1.793535,-1.7882556,36.868942,-49.03754949569702,34.163193
13848,-1.8043337,-1.8000337,-1.7940097,-1.7886409,37.18006,-49.430660247802734,34.16321
13849,-1.8048018,-1.8005072,-1.7944535,-1.7889794,37.85268,-49.07138601938883,34.163235
13850,-1.8052099,-1.8009343,-1.7948706,-1.789322,38.672855,-48.71211179097494,34.163254
13851,-1.8055621,-1.8013213,-1.7952849,-1.7897611,38.717026,-48.352837562561035,34.163277
13852,-1.8058866,-1.8016957,-1.7957232,-1.7902805,38.72271,-47.99356333414713,34.1633
13853,-1.8061979,-1.8020692,-1.7961873,-1.7908427,38.726593,-47.63428910573324,34.16332
13854,-1.8065052,-1.802447,-1.7966719,-1.7914251,38.730244,-47.275014877319336,34.16334
13855,-1.8068137,-1.8028308,-1.7971708,-1.7920165,38.733852,-46.915740648905434,34.16336
13856,-1.8071243,-1.8032192,-1.7976782,-1.7926114,38.737495,-46.55646642049154,34.16338
13857,-1.8074383,-1.8036118,-1.798191,-1.7932072,38.741184,-46.19719219207764,34.1634
13858,-1.807757,-1.8040087,-1.7987078,-1.7938036,38.744957,-45.837917963663735,34.163418
13859,-1.8080804,-1.8044093,-1.7992269,-1.7943994,38.748875,-45.47864373524984,34.163433
13860,-1.808356,-1.8047885,-1.7997478,-1.7949973,38.753357,-45.11936950683594,34.163452
13861,-1.8085698,-1.8051308,-1.8002625,-1.7955976,38.75821,-44.760095278422035,34.16347
13862,-1.8087639,-1.80545,-1.8007612,-1.7961951,38.762928,-44.40082105000814,34.16349
13863,-1.8089508,-1.8057548,-1.8012434,-1.7967867,38.767616,-44.04154682159424,34.16351
13864,-1.8091362,-1.8060501,-1.8017094,-1.7973685,38.772396,-43.682272593180336,34.16353
13865,-1.809324,-1.8063399,-1.8021606,-1.797938,38.77721,-43.32299836476644,34.163548
13866,-1.8095165,-1.8066269,-1.8025986,-1.7984926,38.782204,-42.96372413635254,34.163567
13867,-1.8097147,-1.8069125,-1.8030243,-1.7990304,38.787506,-42.60444990793864,34.163586
13868,-1.809918,-1.8071969,-1.803438,-1.7995497,38.793285,-42.24517567952474,34.163605
13869,-1.8101252,-1.8074793,-1.8038393,-1.8000491,38.799763,-41.88590145111084,34.163624
13870,-1.8103343,-1.807758,-1.8042272,-1.8005265,38.807304,-41.52662722269694,34.163647
13871,-1.8105422,-1.8080307,-1.8046001,-1.8009799,38.816162,-41.16735299428304,34.16367
13872,-1.8107458,-1.8082948,-1.8049558,-1.8014077,38.826904,-40.80807876586914,34.163692
13873,-1.8109417,-1.808547,-1.8052921,-1.8018079,38.840534,-41.353169441223145,34.163715
13874,-1.8111265,-1.8087846,-1.8056067,-1.8021792,38.85756,-41.89826011657715,34.16374
13875,-1.8112974,-1.8090049,-1.8058982,-1.8025221,38.878452,-42.44335079193115,34.163765
13876,-1.8114518,-1.8092059,-1.8061652,-1.8028368,38.90889,-42.988441467285156,34.16379
13877,-1.8115882,-1.8093864,-1.8064077,-1.8031257,38.95576,-43.53353214263916,34.16382
13878,-1.8117064,-1.8095467,-1.8066276,-1.8033952,39.034363,-44.078622817993164,34.16385
13879,-1.8118113,-1.8096925,-1.8068335,-1.8036642,39.178837,-44.62371349334717,34.16388
13880,-1.8119148,-1.8098366,-1.8070424,-1.8039607,39.47327,-45.16880416870117,34.16391
13881,-1.812033,-1.809996,-1.807272,-1.8043004,40.073433,-45.713894844055176,34.16394
13882,-1.812164,-1.8101671,-1.8075122,-1.8046463,41.27907,-46.25898551940918,34.163967
13883,-1.8123274,-1.8103703,-1.8077872,-1.805041,41.44366,-46.804076194763184,34.163994
13884,-1.8125243,-1.8106092,-1.8081003,-1.8054723,41.448204,-47.34916687011719,34.16402
13885,-1.8127495,-1.8108771,-1.8084409,-1.805918,41.44844,-47.89425754547119,34.164043
13886,-1.8129996,-1.8111672,-1.8087976,-1.8063631,41.448265,-48.439348220825195,34.16407
13887,-1.8132669,-1.8114717,-1.8091614,-1.8068007,41.44784,-48.9844388961792,34.164093
13888,-1.8135438,-1.8117833,-1.8095261,-1.8072276,41.447277,-49.5295295715332,34.164116
13889,-1.8138247,-1.8120965,-1.8098873,-1.8076417,41.446648,-50.07462024688721,34.16414
13890,-1.8141049,-1.812407,-1.8102415,-1.808042,41.44599,-50.61971092224121,34.164165
13891,-1.8143806,-1.8127114,-1.8105859,-1.8084266,41.445312,-51.164801597595215,34.16419
13892,-1.8146491,-1.8130068,-1.8109183,-1.8087947,41.444557,-51.70989227294922,34.164215
13893,-1.8149081,-1.8132914,-1.8112372,-1.8091449,41.443806,-52.25498294830322,34.16424
13894,-1.8151555,-1.8135631,-1.8115405,-1.8094753,41.442684,-52.80007362365723,34.16427
13895,-1.8153893,-1.81382,-1.8118271,-1.8097864,41.441357,-53.34516429901123,34.1643
13896,-1.8156078,-1.8140606,-1.812095,-1.8100756,41.440464,-53.890254974365234,34.16433
13897,-1.8158088,-1.8142824,-1.8123424,-1.8103409,41.439075,-53.96025514602661,34.164364
13898,-1.8159903,-1.814484,-1.8125676,-1.8105812,41.43749,-54.03025531768799,34.1644
13899,-1.8161507,-1.8146634,-1.8127688,-1.810795,41.435696,-54.100255489349365,34.164433
13900,-1.8162879,-1.8148189,-1.8129448,-1.8109813,41.433563,-54.17025566101074,34.16447
13901,-1.8164012,-1.8149496,-1.8130947,-1.8111402,41.431114,-54.24025583267212,34.16451
13902,-1.8164889,-1.815054,-1.8132169,-1.8112693,41.42876,-54.310256004333496,34.16455
13903,-1.8165495,-1.8151307,-1.8133103,-1.8113678,41.42498,-54.38025617599487,34.164593
13904,-1.8165848,-1.8151816,-1.8133776,-1.8114421,41.337677,-54.45025634765625,34.16464
13905,-1.8165994,-1.815212,-1.8134271,-1.8115093,41.077488,-54.52025651931763,34.16469
13906,-1.8166026,-1.8152317,-1.8134683,-1.8115776,40.85123,-54.590256690979004,34.164734
13907,-1.8166066,-1.8152525,-1.8135144,-1.8116603,40.912605,-54.66025686264038,34.164783
13908,-1.8167087,-1.8153454,-1.8136109,-1.81179,41.101387,-54.73025703430176,34.16483
13909,-1.8169558,-1.815554,-1.8137918,-1.8119842,41.3297,-54.800257205963135,34.16487
13910,-1.8173027,-1.8158572,-1.8140562,-1.8122518,41.50916,-54.87025737762451,34.164906
13911,-1.8177482,-1.8162533,-1.8144053,-1.8125951,41.599262,-54.94025754928589,34.164936
13912,-1.8182837,-1.8167328,-1.8148271,-1.8129951,41.678562,-55.010257720947266,34.164963
13913,-1.8188999,-1.817285,-1.8153085,-1.8134356,41.755463,-55.08025789260864,34.164986
13914,-1.8195891,-1.817901,-1.8158389,-1.8139057,41.834072,-55.15025806427002,34.165005
13915,-1.8203475,-1.8185753,-1.8164108,-1.814398,41.928383,-55.2202582359314,34.16502
13916,-1.8211756,-1.8193059,-1.8170195,-1.8149077,42.04153,-55.29025840759277,34.16503
13917,-1.8220772,-1.8200938,-1.8176621,-1.815431,42.16542,-55.36025857925415,34.165043
13918,-1.8230594,-1.8209418,-1.8183359,-1.8159637,42.29593,-55.43025875091553,34.165054
13919,-1.824131,-1.8218526,-1.8190354,-1.8164986,42.425247,-55.500258922576904,34.16506
13920,-1.8253117,-1.8228368,-1.8197598,-1.8170332,42.51416,-55.57025909423828,34.165062
13921,-1.8266281,-1.8239087,-1.8205078,-1.817565,42.555286,-55.182089487711586,34.165066
13922,-1.8281153,-1.8250861,-1.8212771,-1.8180908,42.545216,-54.7939198811849,34.165066
13923,-1.8298099,-1.8263881,-1.8220665,-1.8186065,42.486614,-54.4057502746582,34.165066
