time,temperature_C,salinity_PSU
0001-02-22 01:00:00,0.22132584,34.21735
0001-02-22 02:00:00,0.22056924,34.217335
0001-02-22 03:00:00,0.21984738,34.21732
0001-02-22 04:00:00,0.21917862,34.2173
0001-02-22 05:00:00,0.21858735,34.21728
0001-02-22 06:00:00,0.2180987,34.21726
0001-02-22 07:00:00,0.2177227,34.21723
0001-02-22 08:00:00,0.21746603,34.21721
0001-02-22 09:00:00,0.21731599,34.217186
0001-02-22 10:00:00,0.21724752,34.217163
0001-02-22 11:00:00,0.21723357,34.217136
0001-02-22 12:00:00,0.21725269,34.217113
0001-02-22 13:00:00,0.21725765,34.217075
0001-02-22 14:00:00,0.21721509,34.217007
0001-02-22 15:00:00,0.2171466,34.216927
0001-02-22 16:00:00,0.21705978,34.216835
0001-02-22 17:00:00,0.21696237,34.216736
0001-02-22 18:00:00,0.21685517,34.216625
0001-02-22 19:00:00,0.21673584,34.216515
0001-02-22 20:00:00,0.21660489,34.216393
0001-02-22 21:00:00,0.21646202,34.216267
0001-02-22 22:00:00,0.21630728,34.216133
0001-02-22 23:00:00,0.2161275,34.21599
0001-02-23 00:00:00,0.21595524,34.215847
0001-02-23 01:00:00,0.21574631,34.215683
0001-02-23 02:00:00,0.21554434,34.21552
0001-02-23 03:00:00,0.2153392,34.215347
0001-02-23 04:00:00,0.215128,34.215168
0001-02-23 05:00:00,0.21491387,34.214993
0001-02-23 06:00:00,0.21468984,34.2148
0001-02-23 07:00:00,0.21446222,34.2146
0001-02-23 08:00:00,0.21422958,34.214394
0001-02-23 09:00:00,0.21398908,34.214184
0001-02-23 10:00:00,0.21374053,34.213963
0001-02-23 11:00:00,0.2134801,34.21374
0001-02-23 12:00:00,0.21321872,34.213512
0001-02-23 13:00:00,0.21292526,34.21327
0001-02-23 14:00:00,0.21257487,34.213013
0001-02-23 15:00:00,0.21219674,34.21276
0001-02-23 16:00:00,0.21179573,34.212505
0001-02-23 17:00:00,0.21135798,34.212254
0001-02-23 18:00:00,0.2108949,34.211994
0001-02-23 19:00:00,0.2104113,34.211727
0001-02-23 20:00:00,0.20991156,34.211456
0001-02-23 21:00:00,0.20938987,34.211178
0001-02-23 22:00:00,0.20884083,34.2109
0001-02-23 23:00:00,0.2082609,34.210613
0001-02-24 00:00:00,0.20764899,34.210327
0001-02-24 01:00:00,0.20700403,34.210037
0001-02-24 02:00:00,0.20632552,34.209747
0001-02-24 03:00:00,0.20561716,34.209442
0001-02-24 04:00:00,0.20489001,34.209137
0001-02-24 05:00:00,0.20411684,34.20883
0001-02-24 06:00:00,0.20332591,34.20853
0001-02-24 07:00:00,0.20251186,34.20823
0001-02-24 08:00:00,0.20168044,34.20792
0001-02-24 09:00:00,0.20083316,34.20761
0001-02-24 10:00:00,0.19996755,34.207294
0001-02-24 11:00:00,0.19908482,34.206978
0001-02-24 12:00:00,0.19818157,34.20665
0001-02-24 13:00:00,0.19723181,34.206337
0001-02-24 14:00:00,0.19622676,34.206047
0001-02-24 15:00:00,0.19519913,34.205776
0001-02-24 16:00:00,0.19413279,34.205524
0001-02-24 17:00:00,0.19301867,34.205284
0001-02-24 18:00:00,0.19186354,34.205055
0001-02-24 19:00:00,0.19067319,34.20484
0001-02-24 20:00:00,0.18944573,34.20464
0001-02-24 21:00:00,0.18817352,34.20445
0001-02-24 22:00:00,0.18686485,34.204273
0001-02-24 23:00:00,0.18551111,34.204113
0001-02-25 00:00:00,0.18412477,34.203968
0001-02-25 01:00:00,0.18269083,34.203835
0001-02-25 02:00:00,0.18122046,34.20372
0001-02-25 03:00:00,0.17969966,34.203617
0001-02-25 04:00:00,0.1781468,34.203533
0001-02-25 05:00:00,0.17655452,34.20347
0001-02-25 06:00:00,0.17494115,34.203423
0001-02-25 07:00:00,0.17333162,34.203396
0001-02-25 08:00:00,0.17170478,34.203392
0001-02-25 09:00:00,0.17007028,34.203407
0001-02-25 10:00:00,0.1684767,34.203445
0001-02-25 11:00:00,0.16679624,34.203506
0001-02-25 12:00:00,0.16504653,34.203583
0001-02-25 13:00:00,0.1633531,34.203655
0001-02-25 14:00:00,0.16183534,34.2037
0001-02-25 15:00:00,0.16040576,34.20374
0001-02-25 16:00:00,0.1590463,34.203773
0001-02-25 17:00:00,0.15775366,34.203808
0001-02-25 18:00:00,0.15653089,34.20384
0001-02-25 19:00:00,0.15538436,34.203873
0001-02-25 20:00:00,0.15432148,34.203907
0001-02-25 21:00:00,0.15334815,34.203938
0001-02-25 22:00:00,0.15246648,34.20397
0001-02-25 23:00:00,0.15167347,34.204006
0001-02-26 00:00:00,0.15096141,34.204044
0001-02-26 01:00:00,0.15031895,34.20408
0001-02-26 02:00:00,0.14973384,34.204113
0001-02-26 03:00:00,0.14919476,34.20415
0001-02-26 04:00:00,0.14869608,34.204185
0001-02-26 05:00:00,0.14822483,34.20422
0001-02-26 06:00:00,0.14777672,34.204258
0001-02-26 07:00:00,0.14734897,34.204292
0001-02-26 08:00:00,0.14693981,34.20433
0001-02-26 09:00:00,0.1465484,34.204365
0001-02-26 10:00:00,0.14617449,34.204403
0001-02-26 11:00:00,0.14581801,34.204437
0001-02-26 12:00:00,0.14547947,34.204475
0001-02-26 13:00:00,0.14511769,34.204506
0001-02-26 14:00:00,0.14475046,34.204536
0001-02-26 15:00:00,0.14441848,34.20456
0001-02-26 16:00:00,0.1441176,34.204582
0001-02-26 17:00:00,0.14383274,34.204605
0001-02-26 18:00:00,0.1435511,34.204628
0001-02-26 19:00:00,0.14326504,34.204655
0001-02-26 20:00:00,0.14297213,34.204685
0001-02-26 21:00:00,0.14267059,34.20472
0001-02-26 22:00:00,0.14235891,34.204758
0001-02-26 23:00:00,0.142026,34.2048
0001-02-27 00:00:00,0.14165723,34.204838
0001-02-27 01:00:00,0.14125036,34.204872
0001-02-27 02:00:00,0.14081521,34.204906
0001-02-27 03:00:00,0.14035752,34.204945
0001-02-27 04:00:00,0.1398797,34.20499
0001-02-27 05:00:00,0.13938038,34.205036
0001-02-27 06:00:00,0.13885854,34.20509
0001-02-27 07:00:00,0.13831173,34.205147
0001-02-27 08:00:00,0.13773778,34.20521
0001-02-27 09:00:00,0.13713291,34.205284
0001-02-27 10:00:00,0.1364927,34.205368
0001-02-27 11:00:00,0.13566533,34.205498
0001-02-27 12:00:00,0.13462533,34.205677
0001-02-27 13:00:00,0.13369808,34.20581
0001-02-27 14:00:00,0.13277236,34.205914
0001-02-27 15:00:00,0.13188867,34.206
0001-02-27 16:00:00,0.13104059,34.20607
0001-02-27 17:00:00,0.13022897,34.206127
0001-02-27 18:00:00,0.1294027,34.206173
0001-02-27 19:00:00,0.12858719,34.206207
0001-02-27 20:00:00,0.1277745,34.206234
0001-02-27 21:00:00,0.12695302,34.206253
0001-02-27 22:00:00,0.12611182,34.20627
0001-02-27 23:00:00,0.1252538,34.206276
0001-02-28 00:00:00,0.12437489,34.20628
0001-02-28 01:00:00,0.12345949,34.206276
0001-02-28 02:00:00,0.12248926,34.20627
0001-02-28 03:00:00,0.121451795,34.20626
0001-02-28 04:00:00,0.1203584,34.20625
0001-02-28 05:00:00,0.11926618,34.206238
0001-02-28 06:00:00,0.118299805,34.206234
0001-02-28 07:00:00,0.11755955,34.206238
0001-02-28 08:00:00,0.11701131,34.206245
0001-02-28 09:00:00,0.11653924,34.20626
0001-02-28 10:00:00,0.11604064,34.206276
0001-02-28 11:00:00,0.11547065,34.206295
0001-02-28 12:00:00,0.114807434,34.20632
0001-02-28 13:00:00,0.11403808,34.206314
0001-02-28 14:00:00,0.11323464,34.206253
0001-02-28 15:00:00,0.112478234,34.206154
0001-02-28 16:00:00,0.11178128,34.206024
0001-02-28 17:00:00,0.11115307,34.205868
0001-02-28 18:00:00,0.11059367,34.20569
0001-02-28 19:00:00,0.11009909,34.205482
0001-02-28 20:00:00,0.10966157,34.20526
0001-02-28 21:00:00,0.10927135,34.205017
0001-02-28 22:00:00,0.10889206,34.20475
0001-02-28 23:00:00,0.108571276,34.20447
0001-03-01 00:00:00,0.10827472,34.204174
0001-03-01 01:00:00,0.10801337,34.203865
0001-03-01 02:00:00,0.10777603,34.20354
0001-03-01 03:00:00,0.10755995,34.2032
0001-03-01 04:00:00,0.107368454,34.20286
0001-03-01 05:00:00,0.1071819,34.2025
0001-03-01 06:00:00,0.10700175,34.202126
0001-03-01 07:00:00,0.10682703,34.20174
0001-03-01 08:00:00,0.10665698,34.201344
0001-03-01 09:00:00,0.10649209,34.20094
0001-03-01 10:00:00,0.10633349,34.20052
0001-03-01 11:00:00,0.10618183,34.20009
0001-03-01 12:00:00,0.106044166,34.199642
0001-03-01 13:00:00,0.10585758,34.199207
0001-03-01 14:00:00,0.105617374,34.198776
0001-03-01 15:00:00,0.10536552,34.198357
0001-03-01 16:00:00,0.10511917,34.19794
0001-03-01 17:00:00,0.104872204,34.197544
0001-03-01 18:00:00,0.10462544,34.19716
0001-03-01 19:00:00,0.10437643,34.196793
0001-03-01 20:00:00,0.10412396,34.19644
0001-03-01 21:00:00,0.10386639,34.19611
0001-03-01 22:00:00,0.10360212,34.1958
0001-03-01 23:00:00,0.103329726,34.19551
0001-03-02 00:00:00,0.10304903,34.19524
